Description,revenue_per_product,Revenue Percentage per Product
BLUE PAISLEY POCKET BOOK,247.35,0.0029878531091310275
CLASSIC SUGAR DISPENSER,247.32,0.0029874907254913512
SET OF 6 HALLOWEEN GHOST T-LIGHTS,246.95999999999998,0.0029831421218152352
CANDLE PLATE LACE WHITE,246.70000000000002,0.002980001463604708
PING! MICROWAVE PLATE,246.53,0.002977947956313209
WOODLAND SMALL BLUE FELT HEART,246.51000000000002,0.0029777063672200917
MAGAZINE RACK GEBRA ASSORTED ,246.5,0.0029775855726735328
FOLKART CLIP ON STARS,245.60999999999999,0.0029668348580298024
RETRO LONGBOARD IRONING BOARD COVER,245.0,0.0029594663906897184
ORIGAMI VANILLA INCENSE/CANDLE SET ,244.89999999999998,0.00295825844522413
SMALL FOLKART STAR CHRISTMAS DEC,244.23,0.0029501652106046932
RED HEART LUGGAGE TAG,243.75,0.0029443670723698725
ORANGE VOTIVE CANDLE,243.12,0.0029367570159366707
CARNIVAL BRACELET,242.25,0.002926247890386058
FELT FARM ANIMAL HEN,240.96,0.0029106653938799775
BEADED CRYSTAL HEART PINK SMALL,240.13,0.0029006394465156
SET OF 3 PANTRY WOODEN SPOONS,240.0,0.0028990691174103364
PACK 3 IRON ON DOG PATCHES,239.96,0.002898585939224101
SILVER ROCCOCO CHANDELIER,239.6,0.0028942373355479857
RUSTIC STRAWBERRY JAMPOT LARGE ,238.56,0.0028816747027058743
DOORKNOB CRACKED GLAZE BLUE,238.5,0.0028809499354265217
ANTIQUE CREAM CUTLERY SHELF ,238.0,0.0028749102080985836
HANGING WOOD AND FELT BUTTERFLY ,237.54,0.0028693536589568798
ASSORTED TUTTI FRUTTI HEART BOX,237.5,0.002868870480770645
BROWN  PIRATE TREASURE CHEST ,237.48,0.0028686288916775276
VINTAGE PINK DECORATIVE PARASOL,237.0,0.002862830753442707
PINK LOVE BIRD CANDLE,236.48,0.0028565494370216514
BLACK LOVE BIRD T-LIGHT HOLDER,236.21,0.0028532879842645647
HELLO SAILOR BLUE SOAP HOLDER,234.91000000000003,0.0028375846932119256
BLUE POLKADOT PASSPORT COVER,233.34,0.0028186199494021993
PARTY CONES CANDY DECORATION,233.28,0.0028178951821228467
SWEETIES  STICKERS,232.89999999999998,0.0028133049893536133
EGG CUP HENRIETTA HEN PINK,232.5,0.002808473207491263
WOODLAND SMALL PINK FELT HEART,232.40000000000003,0.0028072652620256757
DOORSTOP RACING CAR DESIGN,232.25,0.002805453343827294
3D SHEET OF DOG STICKERS,231.98,0.002802191891070207
PINK BUNNY EASTER EGG BASKET,231.9,0.0028012255346977375
PINK ROSE FABRIC MIRROR,231.47,0.0027960313691957105
SET/6 BEAD COASTERS GAUZE BAG GOLD,230.39999999999998,0.0027831063527139223
BLUE BUNNY EASTER EGG BASKET,230.25,0.0027812944345155413
4 PINK DINNER CANDLE SILVER FLOCK,229.96,0.002777791392665337
BLUE PATCH PURSE PINK HEART,229.7,0.0027746507344548086
GREEN BIRDHOUSE DECORATION,229.45999999999998,0.0027717516653373987
VINTAGE CARAVAN GIFT WRAP,229.32,0.002770060541685576
SET OF 36 MUSHROOM PAPER DOILIES,229.1,0.002767403061661283
RIBBONS PURSE ,228.82999999999998,0.0027641416089041965
BUNNY EGG BOX,228.75,0.0027631752525317265
T-LIGHT HOLDER SILVER PETIT FOUR ,227.5,0.002748075934211881
CANDY SPOT EGG WARMER HARE,227.48999999999998,0.002747955139665322
LETTER SHAPE PENCIL SHARPENER,227.14,0.0027437273305357655
WALL ART DOG AND BALL ,226.29,0.0027334597940782707
SET OF 4 NAPKIN CHARMS INSTRUMENT,225.92,0.0027289903958555963
TRAVEL CARD WALLET VINTAGE ROSE ,225.78,0.0027272992722037737
BLACK SQUARE TABLE CLOCK,225.49,0.0027237962303535697
HAND WARMER RED POLKA DOT,225.0,0.00271787729757219
MIRROR LOVE BIRD T-LIGHT HOLDER,225.0,0.00271787729757219
PIN CUSHION BABUSHKA BLUE,223.95000000000002,0.00270519387018352
POCKET BAG PINK PAISELY BROWN SPOT,223.63,0.0027013284446936394
BLUE BIRDHOUSE DECORATION,223.29999999999998,0.0026973422246572
ANT COPPER TURQ BOUDICCA BRACELET,222.75,0.002690698524596468
ANT COPPER LIME BOUDICCA BRACELET,222.75,0.002690698524596468
GLITTER CHRISTMAS HEART ,222.7,0.002690094551863674
PINK BOUDICCA LARGE BRACELET,222.4,0.0026864707154669112
BOX/12 CHICK & EGG IN BASKET,222.3,0.002685262770001324
CLASSICAL ROSE SMALL VASE,222.05,0.0026822429063373546
ACRYLIC GEOMETRIC LAMP,221.4,0.002674391260811035
ASSORTED TUTTI FRUTTI LARGE PURSE,220.5,0.002663519751620746
PAINTED YELLOW WOODEN DAISY,219.29999999999998,0.0026490244060336943
SET/3 POT PLANT CANDLES,219.0,0.002645400569636932
CRYSTAL STUD EARRINGS ASSORTED COL ,218.88,0.002643951035078226
VINTAGE RED TEATIME MUG,217.5,0.002627281387653117
4 BLUE DINNER CANDLES SILVER FLOCK,216.75,0.0026182217966612097
SET 8 CANDLES VINTAGE DOILEY,216.29999999999998,0.0026127860420660652
CUBIC MUG PINK POLKADOT,216.26999999999998,0.002612423658426389
SET/4 BLUE FLOWER CANDLES IN BOWL,216.15,0.0026109741238676838
CAMOUFLAGE EAR MUFF HEADPHONES,215.87,0.0026075918765640386
TRIPLE WIRE HOOK PINK HEART,215.0,0.002597082751013426
SNACK TRAY HAPPY FOREST  ,214.5,0.002591043023685488
DENIM PATCH PURSE PINK BUTTERFLY,214.5,0.002591043023685488
GREEN JUICY FRUIT PHOTO FRAME,214.2,0.002587419187288725
ANTIQUE IVORY WIRE BOWL SMALL,214.14,0.002586694420009372
MIRRORED DOVE WALL DECORATION,214.13,0.0025865736254628135
MONEY BOX HOUSEKEEPING DESIGN,212.88,0.002571474307142968
FAIRY DREAMS INCENSE ,212.75,0.002569903978037704
PLASMATRONIC LAMP,212.44,0.0025661593470943825
CERAMIC BIRDHOUSE CRESTED TIT SMALL,212.4,0.0025656761689081473
ASS COLOUR GLOWING TIARAS,211.95,0.002560240414313003
PINK GINGHAM CAT WITH SCARF,211.65,0.0025566165779162403
CURIOUS  IMAGES NOTEBOOK SET,211.25,0.0025517847960538896
SMALL POP BOX FUNKY MONKEY,210.48,0.002542483615968865
ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,210.19,0.0025389805741186603
PEG BAG APPLE DESIGN,210.0,0.002536685477734044
BLUE & WHITE BREAKFAST TRAY,209.55,0.0025312497231388996
STRING OF STARS CARD HOLDER,209.45,0.002530041777673312
PINK SCOTTIE DOG W FLOWER PATTERN,209.1,0.002525813968543755
DECORATIVE VINTAGE COFFEE  BOX,208.2,0.0025149424593534663
COLUMBIAN CANDLE ROUND ,208.1,0.0025137345138878785
CROCHET ROSE PURSE WITH SUEDE BACK,206.5,0.0024944073864384764
TROPICAL PASSPORT COVER ,206.23,0.0024911459336813897
CHARLIE+LOLA MY ROOM DOOR SIGN,205.98,0.002488126070017421
MIXED NUTS LIGHT GREEN BOWL,205.28,0.002479670451758307
SMOKEY GREY COLOUR D.O.F. GLASS,204.79,0.0024737515189769276
ASSORTED MONKEY SUCTION CUP HOOK,204.60000000000002,0.0024714564225923118
HANGING MEDINA LANTERN SMALL,203.55,0.0024587729952036414
OPIUM SCENTED VOTIVE CANDLE,203.28,0.0024555115424465548
RABBIT  DESIGN  COTTON TOTE BAG,202.5,0.002446089567814971
VINTAGE SHELLS PRINT,202.4,0.0024448816223493833
PINK/BLUE DISC/MIRROR STRING,201.68999999999997,0.002436305209543711
BOYS ALPHABET IRON ON PATCHES,201.6,0.002435218058624682
BLUE CUSHION COVER WITH FLOWER,201.55,0.0024346140858918885
JINGLE BELLS TREE DECORATION,200.94,0.0024272456185518037
EASTER BUNNY GARLAND OF FLOWERS,200.34,0.0024199979457582782
2 PICTURE BOOK EGGS EASTER CHICKS,200.0,0.00241589093117528
BOTANICAL LAVENDER GIFT WRAP ,199.5,0.002409851203847342
WHITE MOROCCAN METAL LANTERN,199.17,0.0024058649838109027
HEN PARTY CORDON BARRIER TAPE,198.75,0.0024007916128554346
WAKE UP COCKEREL TILE COASTER,198.09,0.0023928191727825565
PINK & WHITE BREAKFAST TRAY,198.05,0.002392335994596321
2 PICTURE BOOK EGGS EASTER BUNNY,197.5,0.002385692294535589
CHRISTMAS CARD STACK OF PRESENTS,196.44,0.0023728880726003603
PINK MONTE CARLO HANDBAG,196.39999999999998,0.0023724048944141246
MULTI HEARTS  STICKERS,196.35,0.0023718009216813314
VINTAGE NOTEBOOK PARIS DAYS,194.95,0.002354889685163104
MILK BOTTLE WITH GLASS STOPPER ,194.60000000000002,0.0023506618760335478
PAIR PADDED HANGERS PINK CHECK,194.55,0.0023500579033007537
FELT FARM ANIMAL SHEEP,194.39,0.0023481251905558133
CRAZY DAISY HEART DECORATION,194.27,0.002346675655997108
JOY LARGE WOOD LETTERS,194.15,0.0023452261214384033
MULTICOLOUR RABBIT EGG WARMER,194.14999999999998,0.002345226121438403
BLUE JUICY FRUIT PHOTO FRAME,193.8,0.0023409983123088463
SET/6 BLACK BIRD T-LIGHT CANDLES,193.8,0.0023409983123088463
BLACK EAR MUFF HEADPHONES,192.86,0.0023296436249323226
HANGING GLASS ETCHED TEALIGHT,191.85,0.0023174433757298875
BLACK LOVE BIRD CANDLE,191.49,0.002313094772053772
ROSE DU SUD COSMETICS BAG,191.25,0.0023101957029363616
FLOWERS  STICKERS,191.04999999999998,0.002307779812005186
BLUE POLKADOT LUGGAGE TAG ,191.01,0.002307296633818951
BATHROOM SET LOVE HEART DESIGN,191.0,0.0023071758392723928
STRAWBERRIES  DESIGN FLANNEL ,190.79,0.0023046391537946583
VINTAGE KEEPSAKE BOX PARIS DAYS,190.35,0.0022993241937460727
BLUE  TILE HOOK,190.2,0.0022975122755476913
SKULLS TAPE,189.98,0.0022948547955233983
DAISY SKETCHBOOK ,189.96,0.0022946132064302813
STAR  T-LIGHT HOLDER ,189.95,0.002294492411883722
CORDIAL GLASS JUG,189.75,0.002292076520952547
SET OF PICTURE FRAME  STICKERS,189.59,0.002290143808207607
DONKEY TAIL GAME ,189.54000000000002,0.002289539835474813
CHUNKY SILVER NECKLACE PASTEL FLOWE,189.04999999999998,0.002283620902693433
GREEN ENAMEL+GLASS HAIR COMB,189.0,0.00228301692996064
KEEP OUT BOYS DOOR HANGER ,188.5,0.0022769772026327013
BLUE DELPHINIUM ARTIFICIAL FLOWER,188.37,0.0022754068735274377
GREEN BITTY LIGHT CHAIN,188.31,0.002274682106248085
SKULLS STORAGE BOX LARGE,188.05,0.002271541448037557
AMETHYST CHUNKY BEAD BRACELET W STR,187.95,0.0022703335025719695
BLUE HEART COMPACT MIRROR,187.5,0.002264897747976825
BOOZE & WOMEN GREETING CARD ,186.78,0.002256200540624594
TEATIME ROUND PENCIL SHARPENER ,186.72,0.0022554757733452414
PAPERWEIGHT HOME SWEET HOME,186.06,0.002247503333272363
ENGLISH ROSE NOTEBOOK A6 SIZE,185.1,0.0022359070568027215
GIFT BAG LARGE VINTAGE CHRISTMAS,185.0,0.002234699111337134
SILVER TEDDY BEAR,183.71,0.0022191166148310534
T-LIGHT HOLDER WHITE LACE,182.31,0.002202205378312827
CHRYSANTHEMUM  JOURNAL,180.91,0.0021852941417945995
MINI JIGSAW LEAP FROG,180.62,0.0021817910999443954
CREAM DELPHINIUM ARTIFICIAL FLOWER,180.58,0.00218130792175816
3D SHEET OF CAT STICKERS,180.2,0.0021767177289889273
ANGEL DECORATION WITH LACE PADDED,180.2,0.0021767177289889273
A PRETTY THANK YOU CARD,179.64000000000001,0.0021699532343816366
PINK JEWELLED MIRROR TRINKET TRAY,178.56,0.00215690742335329
PINK HAWAIIAN PICNIC HAMPER FOR 2,178.5,0.0021561826560739373
ANTIQUE CREAM CUTLERY CUPBOARD,178.5,0.0021561826560739373
DOLLCRAFT GIRL AMELIE,178.2,0.0021525588196771744
KITTENS DESIGN FLANNEL,177.88,0.002148693394187294
CHRISTMAS TREE DECORATION WITH BELL,176.82,0.0021358891722520652
PINK DISCO HANDBAG,176.39,0.002130695006750038
BLUE TV TRAY TABLE ,175.8,0.002123568128503071
PAPERWEIGHT KINGS CHOICE ,175.5,0.0021199442921063082
SMALL TALL CAMPHOR WOOD TOADSTOOL,175.05,0.0021145085375111642
PACK 20 DOLLY PEGS,174.5,0.002107864837450432
PURPLE SWEETHEART BRACELET,174.25,0.0021048449737864627
WHITE CHRISTMAS STAR DECORATION,173.88,0.0021003755755637883
SPACE OWL,173.62,0.0020972349173532605
ASS COL CIRCLE MOBILE ,173.16000000000003,0.0020916783682115576
DAISY JOURNAL ,173.12,0.0020911951900253224
PINK HEARTS PAPER GARLAND,172.70000000000002,0.0020861218190698547
KITCHEN FLOWER POTS WALL PLAQUE,172.55,0.002084309900871473
ZINC HEART LATTICE CHARGER LARGE,172.5,0.002083705928138679
SOFT PINK ROSE TOWEL ,172.05,0.002078270173543535
BATHROOM SCALES FOOTPRINTS IN SAND,172.05,0.002078270173543535
PINK PAINTED KASHMIRI CHAIR,171.8,0.0020752503098795654
PSYCHEDELIC TILE COASTER,171.04,0.0020660699243410996
TUB 24 PINK FLOWER PEGS,169.95,0.002052903318766194
VINTAGE WOODEN BAR STOOL,169.75,0.002050487427835019
SCOTTIES DESIGN WASHBAG,169.65,0.0020492794823694315
RIDGED GLASS POSY VASE ,169.64999999999998,0.002049279482369431
MEDIUM WHITE/PINK ROSE ART FLOWER,169.24,0.002044326905960522
GREEN SQUARE COMPACT MIRROR,168.75,0.002038407973179142
SUMMER DAISIES BAG CHARM,168.29999999999998,0.002032972218583998
BLACK ENAMEL FLOWER RING,168.15,0.0020311603003856167
PINK RETRO BIG FLOWER BAG,167.7,0.0020257245457904723
PURPLE BOUDICCA LARGE BRACELET,166.8,0.0020148530366001834
GREEN CHRISTMAS TREE STRING 20LIGHT,166.35,0.0020094172820050394
VINTAGE KITCHEN PRINT VEGETABLES,165.75,0.002002169609211513
BUNNY EGG GARLAND,165.06,0.0019938347854989587
Bank Charges,165.001,0.001993122097674262
VIPPASSPORT COVER ,164.57999999999998,0.0019880366472641376
ASSORTED SHAPES PHOTO CLIP SILVER ,164.51,0.0019871910854382265
PSYCHEDELIC TILE HOOK,164.4,0.0019858623454260802
FUNKY MONKEY CUSHION COVER,164.04999999999998,0.0019816345362965236
ROUND PINK HEART MIRROR,163.8,0.0019786146726325543
JARDIN ETCHED GLASS LARGE BELL JAR,163.75,0.00197801069989976
4 ROSE PINK DINNER CANDLES,163.38,0.001973541301677086
50CM METAL STRING WITH  7 CLIPS,163.37,0.0019734205071305277
ENGLISH ROSE SMALL SCENTED FLOWER,163.2,0.0019713669998390284
FOLKART HEART NAPKIN RINGS,162.91,0.0019678639579888244
PINK CHICK EGG WARMER + EGG CUP,162.25,0.001959891517915946
CLASSIC WHITE FRAME,162.25,0.001959891517915946
PEACE SMALL WOOD LETTERS,162.0,0.001956871654251977
LARGE SKULL WINDMILL,161.7,0.001953247817855214
FLAG OF ST GEORGE CHAIR,161.5,0.0019508319269240385
CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,160.39,0.0019374237322560158
SET 4 PICNIC CUTLERY BLUEBERRY,159.9,0.0019315047994746366
MIRRORED WALL ART GENTS,159.51,0.0019267938121588445
SILVER FABRIC MIRROR,159.26,0.0019237739484948755
SET/4 DAISY MIRROR MAGNETS,158.96,0.0019201501120981127
DIAMANTE BOW BROOCH RED COLOUR,158.75,0.0019176134266203784
LAVENDER SCENT CAKE CANDLE,158.64,0.001916284686608232
VINTAGE KITCHEN PRINT FRUITS,158.1,0.0019097617810940586
GREEN ROUND COMPACT MIRROR,157.5,0.001902514108300533
WRAP CAROUSEL,157.5,0.001902514108300533
WRAP RED DOILEY,157.5,0.001902514108300533
ZINC WIRE KITCHEN ORGANISER,156.8,0.0018940584900414197
TUSCAN VILLA BIRD TABLE ,156.75,0.0018934545173086256
CHRYSANTHEMUM NOTEBOOK,156.75,0.0018934545173086256
TUMBLER BAROQUE,156.39,0.0018891059136325102
"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",156.35,0.0018886227354462752
NUMBER TILE VINTAGE FONT No ,156.18,0.0018865692281547764
SWIRLY CIRCULAR RUBBERS IN BAG,156.10999999999999,0.0018857236663288647
CAMPHOR WOOD PORTOBELLO MUSHROOM,155.61,0.001879683939000927
SILVER PHOTO FRAME,155.4,0.001877147253523193
SKULLS STORAGE BOX SMALL,155.4,0.001877147253523193
RED  EGG  SPOON,155.4,0.001877147253523193
CREAM HANGING HEART T-LIGHT HOLDER,155.35,0.0018765432807903988
CHAMBRE HOOK,155.07,0.0018731610334867532
SMALL CHUNKY GLASS ROMAN  BOWL,153.64000000000001,0.0018558874133288504
BOTANICAL LAVENDER BIRTHDAY CARD,153.57,0.0018550418515029389
ANT COPPER PINK BOUDICCA BRACELET,153.45,0.0018535923169442333
GARDEN METAL SIGN ,153.45,0.0018535923169442333
WHITE AND BLUE CERAMIC OIL BURNER,153.1,0.0018493645078146766
ASS DES PHONE SPONGE CRAFT STICKER,153.09,0.0018492437132681184
LUNCH BOX WITH CUTLERY FAIRY CAKES ,153.0,0.0018481565623490893
ANTIQUE GLASS PLACE SETTING,152.5,0.001842116835021151
HANGING METAL CHICKEN DECORATION,152.5,0.001842116835021151
HEART TRELLISTRIPLE T-LIGHT HOLDER,152.24,0.0018389761768106232
BOTANICAL LILY GREETING CARD,151.62,0.0018314869149239797
PURPLE ENAMEL+GLASS HAIR COMB,151.2,0.0018264135439685115
MINI JIGSAW GO TO THE FAIR,151.07999999999998,0.0018249640094098064
WHITE TISSUE REAM,151.05,0.0018246016257701305
FRENCH CHATEAU LARGE PLATTER ,150.75,0.0018209777893733671
FOLK ART METAL STAR T-LIGHT HOLDER,150.54,0.001818441103895633
FLOWER FAIRY 5 DRAWER LINERS,150.45,0.0018173539529766042
SET/4 BIRD MIRROR MAGNETS ,150.4,0.001816749980243811
S/4 GROOVY CAT MAGNETS,150.34,0.0018160252129644581
BLUE KNITTED HEN ,150.15,0.0018137301165798414
BLUE PAINTED KASHMIRI CHAIR,149.85,0.0018101062801830785
BLACK BAROQUE CARRIAGE CLOCK,149.67,0.0018079319783450205
LARGE  TALL CAMPHOR WOOD TOADSTOOL ,149.65,0.0018076903892519035
KIDS CUTLERY DOLLY GIRL ,149.4,0.0018046705255879345
KIDS CUTLERY SPACEBOY ,149.4,0.0018046705255879345
RETRO LEAVES MAGNETIC NOTEPAD,149.35,0.0018040665528551404
PINK OVAL SHAPE TRINKET BOX,149.25,0.0018028586073895528
RAINBOW PEGS PHOTO CLIP STRING,148.88,0.0017983892091668783
CANDY SHOP  STICKER SHEET,148.75,0.0017968188800616145
JUNGLE POPSICLES ICE LOLLY HOLDERS,148.75,0.0017968188800616145
NINJA RABBIT BLACK,148.29,0.0017912623309199113
PINK JEWELLED PHOTO FRAME,147.87,0.0017861889599644434
JARDIN ETCHED GLASS SMALL BELL JAR,147.85,0.0017859473708713256
CLASSICAL ROSE CANDLESTAND,147.35,0.0017799076435433877
ROUND WHITE CONFETTI IN TUBE,146.85,0.0017738679162154491
GOLD EAR MUFF HEADPHONES,146.64000000000001,0.0017713312307377155
POLYESTER FILLER PAD 45x30cm,146.45,0.0017690361343530986
CLEAR LOVE BIRD T-LIGHT HOLDER,146.21,0.0017661370652356887
CHRISTMAS CARD SINGING ANGEL,146.16,0.0017655330925028946
RED BOUDICCA LARGE BRACELET,145.95,0.0017629964070251605
METALIC LEAVES BAG CHARMS,145.77,0.001760822105187103
RETRO PLASTIC 70'S TRAY,145.29,0.001755023966952282
FUSCHIA FLOWER PURSE WITH BEADS,145.17000000000002,0.0017535744323935773
WHITE 3 FRAME BIRDS AND TREE ,145.05,0.001752124897834872
VINTAGE ROSE BEAD BRACELET RASPBERR,144.5,0.0017454811977741398
ENAMEL BLUE RIM COFFEE CONTAINER,144.24,0.001742340539563612
2 PICTURE BOOK EGGS EASTER DUCKS,143.75,0.0017364216067822325
MOROCCAN BEATEN METAL MIRROR,143.3,0.0017309858521870882
SPACE BOY CHILDRENS CUP,143.3,0.0017309858521870882
ROSE DU SUD WASHBAG ,142.8,0.00172494612485915
BLUE CIRCLES DESIGN MONKEY DOLL,142.79999999999998,0.0017249461248591497
SILVER STANDING GNOME   ,142.75,0.001724342152126356
MIRRORED WALL ART SPLODGES,142.5,0.001721322288462387
MILK PAN PINK POLKADOT,142.5,0.001721322288462387
PAISLEY PARK CARD,141.84,0.0017133498483895085
BLOND DOLL DOORSTOP,141.75,0.0017122626974704796
SET OF 12 ROSE BOTANICAL T-LIGHTS,141.6,0.0017104507792720983
SPACE CADET RED,141.17,0.0017052566137700713
BOTANICAL ROSE GREETING CARD,141.12,0.0017046526410372776
"DECOUPAGE,GREETING CARD,",141.12,0.0017046526410372776
CERAMIC STRAWBERRY TRINKET TRAY,140.25,0.0016941435154866652
MOROCCAN BEATEN METAL DISH LARGE,140.25,0.0016941435154866652
MONEY BOX CONFECTIONERY DESIGN,140.25,0.0016941435154866652
METAL HERB GERDEN CONTAINER,139.68,0.0016872582263328156
ECONOMY LUGGAGE TAG,139.56,0.0016858086917741104
BATHROOM SCALES RUBBER DUCKS,139.35,0.0016832720062963764
SILVER OVAL SHAPE TRINKET BOX,139.29999999999998,0.0016826680335635825
BLUE DAISY MOBILE,138.76,0.0016761451280494092
ASSORTED COLOUR METAL CAT ,138.75,0.0016760243335028505
LILAC DIAMANTE PEN IN GIFT BOX,138.72,0.0016756619498631742
VINTAGE BEAD NOTEBOOK,138.65,0.001674816388037263
EASTER BUNNY WREATH,138.6,0.001674212415304469
SET 4 PICNIC CUTLERY CHERRY ,138.45,0.0016724004971060873
FUNKY MONKEY GIFT BAG MEDIUM,138.18,0.0016691390443490013
PORCELAIN BUDAH INCENSE HOLDER,138.1,0.0016681726879765307
QUEEN OF THE SKIES PASSPORT COVER ,137.88,0.001665515207952238
BATHROOM HOOK,137.76,0.0016640656733935327
FIRST CLASS PASSPORT COVER ,137.74,0.0016638240843004156
ASSORTED SANSKRIT MINI NOTEBOOK,136.25,0.0016458256968631595
GOLD SCROLL GLASS T-LIGHT HOLDER,136.04999999999998,0.001643409805931984
CRYSTAL DIAMANTE EXPANDABLE RING,136.0,0.0016428058331991904
RED ENAMEL FLOWER RING,135.7,0.0016391819968024275
GREEN ENAMEL FLOWER RING,135.7,0.0016391819968024275
MEDIUM PINK BUDDHA HEAD ,135.7,0.0016391819968024275
S/6 SEW ON CROCHET FLOWERS,135.0,0.0016307263785433142
FLORAL PINK MONSTER,135.0,0.0016307263785433142
ABSTRACT CIRCLES POCKET BOOK,134.29999999999998,0.0016222707602842005
POLYESTER FILLER PAD 30CMx30CM,133.75,0.0016156270602234683
DIAMANTE BOW BROOCH GREEN COLOUR,133.35,0.001610795278361118
WHITE SQUARE TABLE CLOCK,132.99,0.0016064466746850026
NUMBER TILE COTTAGE GARDEN 1,132.6,0.0016017356873692106
RED DAISY POCKET BOOK ,132.53,0.0016008901255432995
PINK/YELLOW FLOWERS HANDBAG,132.5,0.001600527741903623
BLUE PUDDING SPOON,132.29999999999998,0.0015981118509724476
SMALL KITCHEN FLOWER POTS PLAQUE,132.05,0.001595091987308479
TUSCAN VILLA BIRD FEEDER,132.0,0.0015944880145756849
SMALL JEWELLERY STAND,132.0,0.0015944880145756849
GREEN METAL BOX TOP SECRET,132.0,0.0015944880145756849
"TUMBLER, NEW ENGLAND",131.94,0.0015937632472963323
RED KUKUI COCONUT SEED NECKLACE,131.8,0.0015920721236445095
GREEN MURANO TWIST BRACELET,131.75,0.0015914681509117156
FRENCH PAISLEY CUSHION COVER,131.14000000000001,0.0015840996835716314
YELLOW EASTER EGG HUNT START POST,130.65,0.0015781807507902518
PAPERWEIGHT VINTAGE PAISLEY,130.26,0.00157346976347446
BLUE CIRCLES DESIGN TEDDY,130.05,0.001570933077996726
NUMBER TILE COTTAGE GARDEN 2,128.7,0.0015546258142112926
SILVER APERITIF GLASS,128.4,0.00155100197781453
MIRRORED WALL ART LADIES,128.4,0.00155100197781453
S/4 BLACK MINI ROSE CANDLE IN BOWL,128.29,0.0015496732378023834
THREE CANVAS LUGGAGE TAGS,128.26,0.001549310854162707
75 GREEN PETIT FOUR CASES,128.1,0.0015473781414177667
GLASS CHALICE GREEN  SMALL ,127.86,0.0015444790723003563
SMALLFOLKART BAUBLE CHRISTMAS DEC,127.8,0.001543754305021004
POPART RECT PENCIL SHARPENER ASST,127.56,0.0015408552359035938
VINTAGE ROSE BEAD BRACELET BLACK,127.5,0.001540130468624241
STRIPES DESIGN TEDDY,127.5,0.001540130468624241
GREEN WIRE STANDING CANDLE HOLDER,127.5,0.001540130468624241
SILVER BRACELET W PASTEL FLOWER,127.5,0.001540130468624241
SET OF 2 TEA TOWELS PING MICROWAVE,127.42,0.001539164112251771
SPACE FROG,127.25,0.001537110604960272
BEADED PEARL HEART WHITE LARGE,127.05,0.0015346947140290966
VINTAGE KEEPSAKE BOX TRAVELOGUE,127.0,0.0015340907412963029
COSY SLIPPER SHOES SMALL  RED ,126.85000000000001,0.0015322788230979216
PURPLE ENAMEL FLOWER RING,126.85,0.0015322788230979212
SET 4 PICNIC CUTLERY FONDANT,126.75,0.0015310708776323338
GLASS SONGBIRD STORAGE JAR,126.7,0.00153046690489954
FIRST CLASS LUGGAGE TAG ,126.69,0.0015303461103529812
CREAM SWEETHEART WALL CABINET,126.65,0.0015298629321667462
GOLD WINE GOBLET,126.4,0.0015268430685027772
PURPLE ACRYLIC FACETED BANGLE,125.0,0.0015099318319845502
LARGE JEWELLERY STAND,125.0,0.0015099318319845502
SILVER HOOP EARRINGS WITH FLOWER,124.95,0.0015093278592517563
SKULLS DESIGN FLANNEL,124.35,0.0015020801864582302
HANGING WOOD AND FELT HEART,124.32000000000001,0.0015017178028185541
